version,circuit,trojan,old_status,new_status,transition,old_runtime_ms,new_runtime_ms,old_over_new_runtime,old_area_delta,new_reported_area_delta,old_level_delta,new_reported_level_delta
v3,c880,c880_trojan10,PASS,PASS,PASS_STABLE,3390.680,917.244,3.696595,9,-1,1,0
v3,c880,c880_trojan11,PASS,PASS,PASS_STABLE,7915.300,999.437,7.919759,8,-1,1,-1
v3,c880,c880_trojan12,PASS,PASS,PASS_STABLE,4085.770,1079.400,3.785223,9,-1,1,0
v3,c880,c880_trojan13,PASS,PASS,PASS_STABLE,7072.170,562.428,12.574356,8,-1,2,0
v3,c880,c880_trojan14,PASS,PASS,PASS_STABLE,1689.810,763.340,2.213706,9,-1,1,0
v3,c880,c880_trojan15,PASS,PASS,PASS_STABLE,1820.790,449.185,4.053541,9,-1,1,0
v3,c880,c880_trojan16,PASS,PASS,PASS_STABLE,4871.930,1393.090,3.497211,10,-1,3,0
v3,c880,c880_trojan18,PASS,PASS,PASS_STABLE,1972.490,355.495,5.548573,4,-1,2,0
v3,c880,c880_trojan19,PASS,PASS,PASS_STABLE,8932.790,641.485,13.925174,5,-1,1,-1
v3,c880,c880_trojan2,PASS,PASS,PASS_STABLE,36131.500,2189.630,16.501190,5,-1,1,0
v3,c880,c880_trojan20,PASS,PASS,PASS_STABLE,2728.570,507.323,5.378368,7,-1,1,0
v3,c880,c880_trojan21,PASS,PASS,PASS_STABLE,4561.890,2027.010,2.250551,9,-1,1,0
v3,c880,c880_trojan22,PASS,PASS,PASS_STABLE,3473.080,879.826,3.947462,9,-1,2,0
v3,c880,c880_trojan23,PASS,PASS,PASS_STABLE,4679.030,1280.140,3.655092,9,-1,1,0
v3,c880,c880_trojan24,PASS,PASS,PASS_STABLE,6254.770,850.505,7.354184,4,-1,1,0
v3,c880,c880_trojan25,PASS,PASS,PASS_STABLE,4779.680,1431.630,3.338628,9,-1,1,-1
v3,c880,c880_trojan26,CEC_FAIL,PASS,GAIN,2245.360,783.814,,2,-1,1,0
v3,c880,c880_trojan28,CEC_FAIL,PASS,GAIN,3836.140,356.521,,5,-1,1,0
v3,c880,c880_trojan29,PASS,PASS,PASS_STABLE,806.451,339.039,2.378638,3,-1,1,0
v3,c880,c880_trojan3,PASS,PASS,PASS_STABLE,2641.320,852.906,3.096848,9,-1,5,0
v3,c880,c880_trojan30,CEC_FAIL,PASS,GAIN,2797.460,311.038,,5,-1,1,0
v3,c880,c880_trojan31,PASS,PASS,PASS_STABLE,13434.300,907.935,14.796544,7,-1,1,0
v3,c880,c880_trojan32,PASS,PASS,PASS_STABLE,3758.200,968.994,3.878455,8,-1,3,0
v3,c880,c880_trojan33,PASS,PASS,PASS_STABLE,6308.830,791.240,7.973346,9,-1,1,0
v3,c880,c880_trojan34,PASS,PASS,PASS_STABLE,4878.970,1397.850,3.490339,9,-1,1,0
v3,c880,c880_trojan35,PASS,PASS,PASS_STABLE,5597.000,1660.660,3.370347,9,-1,1,0
v3,c880,c880_trojan36,PASS,PASS,PASS_STABLE,1768.220,635.534,2.782259,4,-1,3,0
v3,c880,c880_trojan37,PASS,PASS,PASS_STABLE,3960.920,1142.500,3.466888,10,-1,3,0
v3,c880,c880_trojan38,PASS,PASS,PASS_STABLE,1134.080,349.264,3.247057,13,-1,4,0
v3,c880,c880_trojan39,PASS,PASS,PASS_STABLE,5655.480,694.729,8.140556,7,-1,1,0
v3,c880,c880_trojan4,PASS,PASS,PASS_STABLE,8730.850,1355.040,6.443242,8,-1,1,0
v3,c880,c880_trojan40,PASS,PASS,PASS_STABLE,8308.070,1234.570,6.729525,9,-1,1,0
v3,c880,c880_trojan41,PASS,PASS,PASS_STABLE,2363.070,295.336,8.001293,5,-1,1,-1
v3,c880,c880_trojan42,PASS,PASS,PASS_STABLE,11597.700,991.881,11.692632,9,-1,2,0
v3,c880,c880_trojan43,PASS,PASS,PASS_STABLE,2940.760,852.242,3.450616,5,-1,5,0
v3,c880,c880_trojan44,PASS,PASS,PASS_STABLE,1410.450,342.361,4.119774,4,-1,1,0
v3,c880,c880_trojan45,PASS,PASS,PASS_STABLE,3498.340,1092.770,3.201351,6,-1,1,0
v3,c880,c880_trojan46,PASS,PASS,PASS_STABLE,5958.640,484.239,12.305163,6,-1,2,0
v3,c880,c880_trojan47,PASS,PASS,PASS_STABLE,2745.420,589.823,4.654651,8,-1,2,0
v3,c880,c880_trojan48,CEC_FAIL,PASS,GAIN,2585.300,274.026,,8,-1,7,0
v3,c880,c880_trojan49,PASS,PASS,PASS_STABLE,2026.010,639.479,3.168220,5,-1,4,0
v3,c880,c880_trojan5,PASS,PASS,PASS_STABLE,2808.830,377.048,7.449529,2,-1,5,0
v3,c880,c880_trojan50,PASS,PASS,PASS_STABLE,11860.800,1605.290,7.388572,4,-1,0,0
v3,c880,c880_trojan51,PASS,PASS,PASS_STABLE,10573.000,3810.490,2.774709,5,-1,4,0
v3,c880,c880_trojan52,PASS,PASS,PASS_STABLE,24584.600,2226.330,11.042658,6,-1,1,0
v3,c880,c880_trojan53,PASS,PASS,PASS_STABLE,4883.130,1216.100,4.015402,4,-1,3,0
v3,c880,c880_trojan54,PASS,PASS,PASS_STABLE,8617.880,3168.430,2.719921,7,-1,7,0
v3,c880,c880_trojan55,PASS,PASS,PASS_STABLE,507.333,337.532,1.503066,-1,-1,0,0
v3,c880,c880_trojan56,PASS,PASS,PASS_STABLE,8642.810,2077.990,4.159216,6,-1,1,0
v3,c880,c880_trojan57,PASS,PASS,PASS_STABLE,6495.740,1626.020,3.994871,5,-1,1,0
v3,c880,c880_trojan58,CEC_FAIL,PASS,GAIN,12051.600,499.827,,17,-1,9,0
v3,c880,c880_trojan59,PASS,PASS,PASS_STABLE,13954.500,2631.440,5.302990,6,-1,3,0
v3,c880,c880_trojan6,PASS,PASS,PASS_STABLE,4216.030,1059.890,3.977800,8,-1,1,0
v3,c880,c880_trojan60,PASS,PASS,PASS_STABLE,11338.600,1359.850,8.338126,7,-1,4,0
v3,c880,c880_trojan61,PASS,PASS,PASS_STABLE,2217.310,330.087,6.717350,3,-1,1,0
v3,c880,c880_trojan62,PASS,PASS,PASS_STABLE,5556.960,1671.470,3.324595,7,-1,3,0
v3,c880,c880_trojan63,PASS,PASS,PASS_STABLE,3336.450,660.778,5.049275,6,-1,1,0
v3,c880,c880_trojan64,CEC_FAIL,PASS,GAIN,3486.050,367.337,,11,-1,0,0
v3,c880,c880_trojan65,PASS,PASS,PASS_STABLE,2983.600,349.720,8.531397,4,-1,2,0
v3,c880,c880_trojan66,PASS,PASS,PASS_STABLE,5020.940,1308.970,3.835795,5,-1,2,0
v3,c880,c880_trojan68,PASS,PASS,PASS_STABLE,1663.980,372.025,4.472764,2,-1,0,0
v3,c880,c880_trojan69,PASS,PASS,PASS_STABLE,17418.300,1235.180,14.101831,8,-1,4,0
v3,c880,c880_trojan7,CEC_FAIL,PASS,GAIN,2388.400,414.384,,5,-1,1,-1
v3,c880,c880_trojan70,PASS,PASS,PASS_STABLE,5201.240,1255.960,4.141247,5,-1,7,0
v3,c880,c880_trojan71,PASS,PASS,PASS_STABLE,9275.580,2280.760,4.066881,7,-1,3,0
v3,c880,c880_trojan72,PASS,PASS,PASS_STABLE,6268.600,1215.110,5.158875,4,-1,1,0
v3,c880,c880_trojan73,PASS,PASS,PASS_STABLE,6748.010,1658.770,4.068081,4,-1,1,0
v3,c880,c880_trojan74,PASS,PASS,PASS_STABLE,13546.400,1133.500,11.950948,6,-1,3,0
v3,c880,c880_trojan75,PASS,PASS,PASS_STABLE,5690.950,1681.890,3.383664,7,-1,7,0
v3,c880,c880_trojan76,PASS,PASS,PASS_STABLE,2214.590,459.807,4.816347,5,-1,1,0
v3,c880,c880_trojan78,PASS,PASS,PASS_STABLE,11313.000,902.256,12.538570,4,-1,1,0
v3,c880,c880_trojan79,PASS,PASS,PASS_STABLE,5624.000,734.071,7.661384,6,-1,1,0
v3,c880,c880_trojan8,CEC_FAIL,PASS,GAIN,10823.500,773.198,,23,-1,6,0
v3,c880,c880_trojan80,CEC_FAIL,PASS,GAIN,3695.280,359.169,,5,-1,0,0
v3,c880,c880_trojan81,PASS,PASS,PASS_STABLE,14589.800,824.146,17.702931,4,-1,2,0
v3,c880,c880_trojan82,PASS,PASS,PASS_STABLE,5490.650,1270.800,4.320625,5,-1,3,0
v3,c880,c880_trojan83,PASS,PASS,PASS_STABLE,7062.670,1383.350,5.105483,7,-1,7,0
v3,c880,c880_trojan84,PASS,PASS,PASS_STABLE,3246.830,320.370,10.134626,6,-1,4,0
v3,c880,c880_trojan85,PASS,PASS,PASS_STABLE,13975.400,2012.160,6.945472,7,-1,6,0
v3,c880,c880_trojan86,PASS,PASS,PASS_STABLE,9926.790,2010.330,4.937891,7,-1,4,0
v3,c880,c880_trojan87,PASS,PASS,PASS_STABLE,4674.310,1570.990,2.975391,3,-1,1,0
v3,c880,c880_trojan88,CEC_FAIL,PASS,GAIN,4692.630,368.422,,10,-1,7,0
v3,c880,c880_trojan89,PASS,PASS,PASS_STABLE,5780.770,846.292,6.830704,6,-1,1,0
v3,c880,c880_trojan9,PASS,PASS,PASS_STABLE,5554.330,1430.470,3.882871,8,-1,1,0
v3,c880,c880_trojan90,PASS,PASS,PASS_STABLE,12014.800,1431.870,8.390985,5,-1,8,0
v3,c880,c880_trojan91,CEC_FAIL,PASS,GAIN,5037.670,460.686,,4,-1,1,0
v3,c880,c880_trojan92,PASS,PASS,PASS_STABLE,4650.330,1125.200,4.132892,3,-1,9,0
v3,c880,c880_trojan93,PASS,PASS,PASS_STABLE,3967.350,1199.010,3.308855,3,-1,1,0
v3,c880,c880_trojan94,PASS,PASS,PASS_STABLE,3473.910,529.793,6.557108,7,-1,2,0
v3,c880,c880_trojan95,PASS,PASS,PASS_STABLE,7558.240,2459.940,3.072530,7,-1,4,0
v3,c880,c880_trojan96,PASS,PASS,PASS_STABLE,5859.090,780.259,7.509160,7,-1,1,0
v3,c880,c880_trojan97,PASS,PASS,PASS_STABLE,3614.400,1099.070,3.288599,4,-1,8,0
v3,c880,c880_trojan98,CEC_FAIL,PASS,GAIN,3649.520,332.721,,7,-1,1,0
v3,c880,c880_trojan99,PASS,PASS,PASS_STABLE,6182.530,583.908,10.588192,4,-1,1,0
v4,aes,aes_trojan1,TIMEOUT,PASS,GAIN,,89088.400,,,-1,,-8
v4,c2670,c2670_trojan0,PASS,PASS,PASS_STABLE,795.093,599.998,1.325159,-1,-1,0,0
v4,c2670,c2670_trojan1,PASS,PASS,PASS_STABLE,596.116,439.352,1.356807,-1,-1,0,0
v4,c2670,c2670_trojan10,PASS,PASS,PASS_STABLE,1424.150,1189.020,1.197751,-1,-1,0,0
v4,c2670,c2670_trojan11,PASS,PASS,PASS_STABLE,755.727,594.275,1.271679,-1,-1,-14,-14
v4,c2670,c2670_trojan12,PASS,PASS,PASS_STABLE,1067.920,638.083,1.673638,-1,-1,0,0
v4,c2670,c2670_trojan13,PASS,PASS,PASS_STABLE,521.894,380.757,1.370675,-1,-1,0,0
v4,c2670,c2670_trojan14,PASS,PASS,PASS_STABLE,798.624,481.736,1.657804,-1,-1,0,0
v4,c2670,c2670_trojan15,PASS,PASS,PASS_STABLE,1101.060,827.012,1.331371,-1,-1,0,0
v4,c2670,c2670_trojan16,PASS,PASS,PASS_STABLE,966.697,843.667,1.145828,-1,-1,0,0
v4,c2670,c2670_trojan17,PASS,PASS,PASS_STABLE,656.071,515.891,1.271724,-1,-1,0,0
v4,c2670,c2670_trojan18,PASS,PASS,PASS_STABLE,862.559,566.610,1.522315,-1,-1,0,0
v4,c2670,c2670_trojan19,PASS,PASS,PASS_STABLE,677.966,510.685,1.327562,-1,-1,-8,-8
v4,c2670,c2670_trojan2,PASS,PASS,PASS_STABLE,748.883,546.525,1.370263,-1,-1,0,0
v4,c2670,c2670_trojan20,PASS,PASS,PASS_STABLE,562.029,365.975,1.535703,-1,-1,-13,-13
v4,c2670,c2670_trojan21,PASS,PASS,PASS_STABLE,605.296,423.802,1.428252,-1,-1,-13,-13
v4,c2670,c2670_trojan22,PASS,PASS,PASS_STABLE,603.707,433.748,1.391838,-1,-1,0,0
v4,c2670,c2670_trojan23,PASS,PASS,PASS_STABLE,862.124,617.001,1.397281,-1,-1,-12,-12
v4,c2670,c2670_trojan24,PASS,PASS,PASS_STABLE,2322.570,949.350,2.446484,-1,-1,0,0
v4,c2670,c2670_trojan25,PASS,PASS,PASS_STABLE,1103.120,748.691,1.473398,-1,-1,-12,-12
v4,c2670,c2670_trojan26,PASS,PASS,PASS_STABLE,556.471,422.941,1.315718,-1,-1,-11,-11
v4,c2670,c2670_trojan27,PASS,PASS,PASS_STABLE,644.834,485.670,1.327720,-1,-1,0,0
v4,c2670,c2670_trojan28,PASS,PASS,PASS_STABLE,1658.540,1027.020,1.614905,-1,-1,0,0
v4,c2670,c2670_trojan29,PASS,PASS,PASS_STABLE,597.896,451.136,1.325312,-1,-1,0,0
v4,c2670,c2670_trojan3,PASS,PASS,PASS_STABLE,1298.370,980.530,1.324151,-1,-1,0,0
v4,c2670,c2670_trojan30,PASS,PASS,PASS_STABLE,613.897,461.031,1.331574,-1,-1,0,0
v4,c2670,c2670_trojan31,PASS,PASS,PASS_STABLE,1121.760,540.226,2.076464,-1,-1,-11,-11
v4,c2670,c2670_trojan32,PASS,PASS,PASS_STABLE,668.345,417.882,1.599363,-1,-1,0,0
v4,c2670,c2670_trojan33,PASS,PASS,PASS_STABLE,584.041,371.132,1.573675,-1,-1,0,0
v4,c2670,c2670_trojan34,PASS,PASS,PASS_STABLE,733.508,527.068,1.391676,-1,-1,0,0
v4,c2670,c2670_trojan35,PASS,PASS,PASS_STABLE,634.831,454.699,1.396157,-1,-1,0,0
v4,c2670,c2670_trojan36,PASS,PASS,PASS_STABLE,866.383,440.980,1.964676,-1,-1,-12,-12
v4,c2670,c2670_trojan37,PASS,PASS,PASS_STABLE,635.787,424.623,1.497298,-1,-1,-14,-14
v4,c2670,c2670_trojan38,PASS,PASS,PASS_STABLE,565.137,438.936,1.287516,-1,-1,0,0
v4,c2670,c2670_trojan39,PASS,PASS,PASS_STABLE,589.505,383.802,1.535961,-1,-1,-11,-11
v4,c2670,c2670_trojan4,PASS,PASS,PASS_STABLE,595.754,401.985,1.482030,-1,-1,0,0
v4,c2670,c2670_trojan40,PASS,PASS,PASS_STABLE,943.982,586.519,1.609465,-1,-1,-13,-13
v4,c2670,c2670_trojan41,PASS,PASS,PASS_STABLE,1185.190,926.175,1.279661,-1,-1,-13,-13
v4,c2670,c2670_trojan42,PASS,PASS,PASS_STABLE,1243.680,574.864,2.163433,-1,-1,-9,-9
v4,c2670,c2670_trojan43,PASS,PASS,PASS_STABLE,2402.230,1879.610,1.278047,-1,-1,-9,-9
v4,c2670,c2670_trojan44,PASS,PASS,PASS_STABLE,485.205,414.119,1.171656,-1,-1,0,0
v4,c2670,c2670_trojan45,PASS,PASS,PASS_STABLE,537.492,466.507,1.152163,-1,-1,0,0
v4,c2670,c2670_trojan46,PASS,PASS,PASS_STABLE,1640.140,1033.090,1.587606,-1,-1,-11,-11
v4,c2670,c2670_trojan47,PASS,PASS,PASS_STABLE,787.708,614.101,1.282701,-1,-1,0,0
v4,c2670,c2670_trojan48,PASS,PASS,PASS_STABLE,1276.540,991.991,1.286846,-1,-1,-12,-12
v4,c2670,c2670_trojan49,PASS,PASS,PASS_STABLE,657.948,468.107,1.405550,-1,-1,-13,-13
v4,c2670,c2670_trojan5,PASS,PASS,PASS_STABLE,619.095,445.251,1.390440,-1,-1,0,0
v4,c2670,c2670_trojan50,PASS,PASS,PASS_STABLE,646.280,376.374,1.717122,-1,-1,-3,-3
v4,c2670,c2670_trojan51,PASS,PASS,PASS_STABLE,1015.020,653.198,1.553924,-1,-1,-3,-3
v4,c2670,c2670_trojan52,PASS,PASS,PASS_STABLE,978.098,581.914,1.680829,-1,-1,0,0
v4,c2670,c2670_trojan53,PASS,PASS,PASS_STABLE,2876.590,1592.000,1.806903,-1,-1,-5,-5
v4,c2670,c2670_trojan54,PASS,PASS,PASS_STABLE,684.855,504.983,1.356194,-1,-1,0,0
v4,c2670,c2670_trojan55,PASS,PASS,PASS_STABLE,622.257,448.131,1.388560,-1,-1,0,0
v4,c2670,c2670_trojan56,PASS,PASS,PASS_STABLE,723.855,501.562,1.443201,-1,-1,-5,-5
v4,c2670,c2670_trojan57,PASS,PASS,PASS_STABLE,817.155,569.241,1.435517,-1,-1,-2,-2
v4,c2670,c2670_trojan58,PASS,PASS,PASS_STABLE,865.162,608.125,1.422671,-1,-1,0,0
v4,c2670,c2670_trojan59,PASS,PASS,PASS_STABLE,538.687,389.082,1.384508,-1,-1,-6,-6
v4,c2670,c2670_trojan6,PASS,PASS,PASS_STABLE,970.319,536.196,1.809635,-1,-1,0,0
v4,c2670,c2670_trojan60,PASS,PASS,PASS_STABLE,2167.990,941.192,2.303451,-1,-1,0,0
v4,c2670,c2670_trojan61,PASS,PASS,PASS_STABLE,859.000,499.262,1.720540,-1,-1,-2,-2
v4,c2670,c2670_trojan62,PASS,PASS,PASS_STABLE,927.496,704.751,1.316062,-1,-1,-3,-3
v4,c2670,c2670_trojan63,PASS,PASS,PASS_STABLE,552.715,384.395,1.437883,-1,-1,-5,-5
v4,c2670,c2670_trojan64,PASS,PASS,PASS_STABLE,1236.360,780.080,1.584914,-1,-1,-7,-7
v4,c2670,c2670_trojan65,PASS,PASS,PASS_STABLE,1046.270,798.433,1.310404,-1,-1,-2,-2
v4,c2670,c2670_trojan66,PASS,PASS,PASS_STABLE,932.943,655.810,1.422581,-1,-1,-3,-3
v4,c2670,c2670_trojan67,PASS,PASS,PASS_STABLE,622.679,558.537,1.114839,-1,-1,0,0
v4,c2670,c2670_trojan68,PASS,PASS,PASS_STABLE,621.545,405.600,1.532409,-1,-1,-3,-3
v4,c2670,c2670_trojan69,PASS,PASS,PASS_STABLE,707.723,523.713,1.351357,-1,-1,0,0
v4,c2670,c2670_trojan7,PASS,PASS,PASS_STABLE,701.561,530.244,1.323091,-1,-1,-12,-12
v4,c2670,c2670_trojan70,PASS,PASS,PASS_STABLE,532.952,380.596,1.400309,-1,-1,-2,-2
v4,c2670,c2670_trojan71,PASS,PASS,PASS_STABLE,2141.220,895.187,2.391925,-1,-1,-2,-2
v4,c2670,c2670_trojan72,PASS,PASS,PASS_STABLE,476.821,383.598,1.243023,-1,-1,-3,-3
v4,c2670,c2670_trojan73,PASS,PASS,PASS_STABLE,845.710,569.923,1.483902,-1,-1,-2,-2
v4,c2670,c2670_trojan74,PASS,PASS,PASS_STABLE,1049.120,654.132,1.603835,-1,-1,0,0
v4,c2670,c2670_trojan75,PASS,PASS,PASS_STABLE,3600.630,2646.350,1.360602,-1,-1,-5,-5
v4,c2670,c2670_trojan76,PASS,PASS,PASS_STABLE,498.435,413.319,1.205933,-1,-1,-2,-2
v4,c2670,c2670_trojan77,PASS,PASS,PASS_STABLE,747.495,451.455,1.655746,-1,-1,0,0
v4,c2670,c2670_trojan78,PASS,PASS,PASS_STABLE,2711.600,1553.950,1.744972,-1,-1,-5,-5
v4,c2670,c2670_trojan79,PASS,PASS,PASS_STABLE,1364.410,925.730,1.473875,-1,-1,0,0
v4,c2670,c2670_trojan8,PASS,PASS,PASS_STABLE,811.813,558.679,1.453094,-1,-1,-13,-13
v4,c2670,c2670_trojan80,PASS,PASS,PASS_STABLE,1345.230,909.300,1.479413,-1,-1,-3,-3
v4,c2670,c2670_trojan81,PASS,PASS,PASS_STABLE,2735.610,1662.270,1.645707,-1,-1,-2,-2
v4,c2670,c2670_trojan82,PASS,PASS,PASS_STABLE,600.996,407.472,1.474938,-1,-1,0,0
v4,c2670,c2670_trojan83,PASS,PASS,PASS_STABLE,1413.430,864.160,1.635611,-1,-1,0,0
v4,c2670,c2670_trojan84,PASS,PASS,PASS_STABLE,977.909,526.760,1.856460,-1,-1,0,0
v4,c2670,c2670_trojan85,PASS,PASS,PASS_STABLE,671.718,504.303,1.331973,-1,-1,0,0
v4,c2670,c2670_trojan86,PASS,PASS,PASS_STABLE,866.521,633.198,1.368483,-1,-1,0,0
v4,c2670,c2670_trojan87,PASS,PASS,PASS_STABLE,671.776,500.971,1.340948,-1,-1,-2,-2
v4,c2670,c2670_trojan88,PASS,PASS,PASS_STABLE,626.109,554.310,1.129529,-1,-1,0,0
v4,c2670,c2670_trojan89,PASS,PASS,PASS_STABLE,638.570,490.278,1.302465,-1,-1,-1,-1
v4,c2670,c2670_trojan9,PASS,PASS,PASS_STABLE,453.078,444.369,1.019599,-1,-1,-12,-12
v4,c2670,c2670_trojan90,PASS,PASS,PASS_STABLE,842.034,604.038,1.394008,-1,-1,0,0
v4,c2670,c2670_trojan91,PASS,PASS,PASS_STABLE,1947.670,1157.360,1.682856,-1,-1,-7,-7
v4,c2670,c2670_trojan92,PASS,PASS,PASS_STABLE,1092.540,756.135,1.444901,-1,-1,-7,-7
v4,c2670,c2670_trojan93,PASS,PASS,PASS_STABLE,786.476,520.263,1.511689,-1,-1,0,0
v4,c2670,c2670_trojan94,PASS,PASS,PASS_STABLE,1225.410,616.392,1.988037,-1,-1,-4,-4
v4,c2670,c2670_trojan95,PASS,PASS,PASS_STABLE,639.393,466.327,1.371126,-1,-1,0,0
v4,c2670,c2670_trojan96,PASS,PASS,PASS_STABLE,2292.640,1167.360,1.963953,-1,-1,-7,-7
v4,c2670,c2670_trojan97,PASS,PASS,PASS_STABLE,953.977,589.055,1.619504,-1,-1,-7,-7
v4,c2670,c2670_trojan98,PASS,PASS,PASS_STABLE,1288.430,867.512,1.485201,-1,-1,0,0
v4,c2670,c2670_trojan99,PASS,PASS,PASS_STABLE,1105.650,730.854,1.512819,-1,-1,-2,-2
v4,c3540,c3540_trojan0,PASS,PASS,PASS_STABLE,16274.200,5314.320,3.062330,2,-1,0,0
v4,c3540,c3540_trojan1,PASS,PASS,PASS_STABLE,4372.110,2670.300,1.637310,-1,-1,0,0
v4,c3540,c3540_trojan10,PASS,PASS,PASS_STABLE,12044.800,2906.690,4.143820,2,-1,1,0
v4,c3540,c3540_trojan11,PASS,PASS,PASS_STABLE,78856.400,5804.980,13.584267,-1,-1,0,0
v4,c3540,c3540_trojan12,PASS,PASS,PASS_STABLE,8168.340,1074.490,7.602062,2,-1,1,0
v4,c3540,c3540_trojan13,PASS,PASS,PASS_STABLE,6857.960,898.147,7.635677,2,-1,0,0
v4,c3540,c3540_trojan14,PASS,PASS,PASS_STABLE,13402.600,1910.110,7.016664,-1,-1,0,0
v4,c3540,c3540_trojan15,PASS,PASS,PASS_STABLE,16955.800,1844.200,9.194122,-1,-1,0,0
v4,c3540,c3540_trojan16,PASS,PASS,PASS_STABLE,11894.200,749.660,15.866126,2,-1,1,-6
v4,c3540,c3540_trojan17,PASS,PASS,PASS_STABLE,61813.600,4998.360,12.366776,2,-1,0,0
v4,c3540,c3540_trojan18,PASS,PASS,PASS_STABLE,13318.100,4147.700,3.210960,-1,-1,0,0
v4,c3540,c3540_trojan19,PASS,PASS,PASS_STABLE,841.674,710.950,1.183872,-1,-1,0,0
v4,c3540,c3540_trojan2,PASS,PASS,PASS_STABLE,9669.050,7618.000,1.269237,-1,-1,0,0
v4,c3540,c3540_trojan20,PASS,PASS,PASS_STABLE,3707.250,2218.840,1.670805,-1,-1,0,0
v4,c3540,c3540_trojan21,PASS,PASS,PASS_STABLE,3972.110,3590.380,1.106320,-1,-1,0,0
v4,c3540,c3540_trojan22,PASS,PASS,PASS_STABLE,5676.370,8435.320,0.672929,-1,-1,-4,-4
v4,c3540,c3540_trojan23,PASS,PASS,PASS_STABLE,3708.330,3537.440,1.048309,-1,-1,0,0
v4,c3540,c3540_trojan24,PASS,PASS,PASS_STABLE,5671.330,3575.600,1.586120,-1,-1,0,0
v4,c3540,c3540_trojan25,PASS,PASS,PASS_STABLE,616.067,505.760,1.218101,-1,-1,-4,-4
v4,c3540,c3540_trojan26,PASS,PASS,PASS_STABLE,2642.380,748.309,3.531135,2,-1,0,0
v4,c3540,c3540_trojan27,PASS,PASS,PASS_STABLE,2611.780,1209.540,2.159317,-1,-1,0,0
v4,c3540,c3540_trojan28,PASS,PASS,PASS_STABLE,11662.900,2094.180,5.569197,2,-1,0,0
v4,c3540,c3540_trojan29,PASS,PASS,PASS_STABLE,1435.450,640.050,2.242715,-1,-1,0,0
v4,c3540,c3540_trojan3,PASS,PASS,PASS_STABLE,3151.940,2021.960,1.558854,-1,-1,-6,-6
v4,c3540,c3540_trojan30,PASS,PASS,PASS_STABLE,3397.110,1743.960,1.947929,-1,-1,0,0
v4,c3540,c3540_trojan31,PASS,PASS,PASS_STABLE,10519.400,2893.010,3.636144,2,-1,1,0
v4,c3540,c3540_trojan32,PASS,PASS,PASS_STABLE,3157.590,1813.490,1.741168,-1,-1,0,0
v4,c3540,c3540_trojan33,PASS,PASS,PASS_STABLE,2969.100,867.308,3.423351,2,-1,0,0
v4,c3540,c3540_trojan34,PASS,PASS,PASS_STABLE,869.561,571.236,1.522245,-1,-1,0,0
v4,c3540,c3540_trojan35,PASS,PASS,PASS_STABLE,17153.000,4708.760,3.642785,2,-1,0,0
v4,c3540,c3540_trojan36,PASS,PASS,PASS_STABLE,11635.600,6741.450,1.725979,-1,-1,0,0
v4,c3540,c3540_trojan37,PASS,PASS,PASS_STABLE,2386.490,1620.970,1.472260,-1,-1,0,0
v4,c3540,c3540_trojan38,PASS,PASS,PASS_STABLE,2776.390,669.197,4.148838,2,-1,0,0
v4,c3540,c3540_trojan39,PASS,PASS,PASS_STABLE,6916.120,1862.150,3.714051,2,-1,1,0
v4,c3540,c3540_trojan4,PASS,PASS,PASS_STABLE,6837.490,2793.260,2.447853,-1,-1,0,0
v4,c3540,c3540_trojan40,PASS,PASS,PASS_STABLE,11661.900,10860.000,1.073840,-1,-1,0,0
v4,c3540,c3540_trojan41,PASS,PASS,PASS_STABLE,1759.740,969.020,1.816000,3,3,1,1
v4,c3540,c3540_trojan42,PASS,PASS,PASS_STABLE,6980.190,5087.490,1.372030,2,2,1,1
v4,c3540,c3540_trojan43,PASS,PASS,PASS_STABLE,9045.560,2750.240,3.289008,2,-1,1,0
v4,c3540,c3540_trojan44,PASS,PASS,PASS_STABLE,1650.480,497.839,3.315289,2,-1,0,0
v4,c3540,c3540_trojan45,PASS,PASS,PASS_STABLE,11074.100,5068.870,2.184728,2,-1,1,0
v4,c3540,c3540_trojan46,PASS,PASS,PASS_STABLE,2771.820,1712.850,1.618250,2,2,0,0
v4,c3540,c3540_trojan47,PASS,PASS,PASS_STABLE,10512.600,3233.030,3.251625,2,-1,0,0
v4,c3540,c3540_trojan48,PASS,PASS,PASS_STABLE,3427.970,2814.300,1.218054,2,-1,1,0
v4,c3540,c3540_trojan49,PASS,PASS,PASS_STABLE,1588.600,997.199,1.593062,-1,-1,0,0
v4,c3540,c3540_trojan5,PASS,PASS,PASS_STABLE,9854.860,6102.170,1.614976,-1,-1,0,0
v4,c3540,c3540_trojan50,PASS,PASS,PASS_STABLE,14461.600,3703.280,3.905079,3,-1,0,0
v4,c3540,c3540_trojan51,PASS,PASS,PASS_STABLE,8443.700,3225.790,2.617560,-1,-1,0,0
v4,c3540,c3540_trojan52,PASS,PASS,PASS_STABLE,17734.600,12616.300,1.405689,-1,-1,0,0
v4,c3540,c3540_trojan53,PASS,PASS,PASS_STABLE,10313.000,2529.870,4.076494,-1,-1,0,0
v4,c3540,c3540_trojan54,PASS,PASS,PASS_STABLE,7648.500,4841.080,1.579916,-1,-1,0,0
v4,c3540,c3540_trojan55,PASS,PASS,PASS_STABLE,9126.500,7701.040,1.185100,-1,-1,0,0
v4,c3540,c3540_trojan56,PASS,PASS,PASS_STABLE,916.291,627.845,1.459422,-1,-1,0,0
