circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c7552,c7552_trojan97,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan98,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan99,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan9,PASS,PASS,1,25693.2,4,0,0
c880,c880_trojan0,PASS,PASS,1,3438.63,8,6,0
c880,c880_trojan10,PASS,PASS,1,3661.42,9,1,0
c880,c880_trojan11,PASS,PASS,2,4029.27,7,2,1
c880,c880_trojan12,PASS,PASS,1,3884.12,9,1,0
c880,c880_trojan13,PASS,PASS,2,2103.92,5,3,1
c880,c880_trojan14,PASS,PASS,1,1657.18,9,1,0
c880,c880_trojan15,PASS,PASS,1,1180.13,4,1,0
c880,c880_trojan16,PASS,PASS,1,5266.28,10,3,0
c880,c880_trojan17,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan18,PASS,PASS,1,800.59,-1,0,1
c880,c880_trojan19,PASS,PASS,2,3522.76,7,7,1
c880,c880_trojan1,PASS,PASS,1,9861.57,9,1,0
c880,c880_trojan20,PASS,PASS,2,2973.86,8,1,1
c880,c880_trojan21,PASS,PASS,1,4886.45,9,1,0
c880,c880_trojan22,PASS,PASS,1,3135.18,9,2,0
c880,c880_trojan23,PASS,PASS,1,4184.85,9,1,0
c880,c880_trojan24,PASS,PASS,2,4745.8,4,1,1
c880,c880_trojan25,PASS,PASS,1,5035.79,9,1,0
c880,c880_trojan26,CEC_FAIL,PASS,5,2148.81,5,13,5
c880,c880_trojan27,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan28,PASS,PASS,2,1529.2,7,0,1
c880,c880_trojan29,PASS,PASS,1,671.733,3,1,0
c880,c880_trojan2,PASS,PASS,2,12822.9,4,1,1
c880,c880_trojan30,PASS,PASS,1,761.206,-1,0,1
c880,c880_trojan31,PASS,PASS,3,6532.36,4,0,2
c880,c880_trojan32,PASS,PASS,1,3276.75,8,3,0
c880,c880_trojan33,PASS,PASS,2,4318.79,8,4,1
c880,c880_trojan34,PASS,PASS,1,5409.4,9,1,0
c880,c880_trojan35,PASS,PASS,1,6118.86,9,1,0
c880,c880_trojan36,PASS,PASS,1,1946.38,3,1,0
c880,c880_trojan37,PASS,PASS,1,4576.4,10,3,0
c880,c880_trojan38,PASS,PASS,1,713.969,13,4,0
c880,c880_trojan39,PASS,PASS,3,5953.06,7,7,2
c880,c880_trojan3,CEC_FAIL,PASS,5,3172.3,9,5,5
c880,c880_trojan40,PASS,PASS,2,7670.13,8,4,1
c880,c880_trojan41,PASS,PASS,2,1276.58,-1,-1,2
c880,c880_trojan42,PASS,PASS,2,5499.87,8,5,1
c880,c880_trojan43,PASS,PASS,1,2078.56,5,5,0
c880,c880_trojan44,PASS,PASS,3,1504.74,5,4,2
c880,c880_trojan45,PASS,PASS,1,3316.03,6,1,0
c880,c880_trojan46,PASS,PASS,2,2169.97,5,6,1
c880,c880_trojan47,PASS,PASS,1,1536.37,8,2,0
c880,c880_trojan48,PASS,PASS,1,513.699,-1,0,0
c880,c880_trojan49,PASS,PASS,1,1595.63,5,4,0
c880,c880_trojan4,PASS,PASS,2,9354.71,9,1,1
c880,c880_trojan50,PASS,PASS,2,9033.99,4,4,1
c880,c880_trojan51,PASS,PASS,2,21746.8,7,7,1
c880,c880_trojan52,PASS,PASS,2,13174.5,6,6,1
c880,c880_trojan53,PASS,PASS,1,4404.56,4,3,0
c880,c880_trojan54,PASS,PASS,1,8278.57,7,7,0
c880,c880_trojan55,PASS,PASS,0,469.767,-1,0,0
c880,c880_trojan56,PASS,PASS,1,6457.12,6,1,0
c880,c880_trojan57,PASS,PASS,1,4722.02,5,1,0
c880,c880_trojan58,CEC_FAIL,PASS,5,8668.09,15,4,5
c880,c880_trojan59,PASS,PASS,1,9137.95,6,3,0
c880,c880_trojan5,PASS,PASS,1,767.043,-1,0,1
c880,c880_trojan60,PASS,PASS,2,8894.39,5,4,1
c880,c880_trojan61,PASS,PASS,3,1653.95,3,0,2
c880,c880_trojan62,PASS,PASS,1,5215.54,7,3,0
c880,c880_trojan63,PASS,PASS,2,2620.17,4,2,1
c880,c880_trojan64,CEC_FAIL,PASS,5,3214.96,7,0,5
c880,c880_trojan65,PASS,PASS,1,573.369,-1,0,0
c880,c880_trojan66,PASS,PASS,1,4262.8,5,2,0
c880,c880_trojan67,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan68,PASS,PASS,1,988.85,-1,0,1
c880,c880_trojan69,PASS,PASS,2,7246.12,6,6,1
c880,c880_trojan6,PASS,PASS,1,3607.88,8,1,0
c880,c880_trojan70,PASS,PASS,1,3744.98,5,7,0
c880,c880_trojan71,PASS,PASS,1,6789.24,7,3,0
c880,c880_trojan72,PASS,PASS,1,3749.43,4,1,0
c880,c880_trojan73,PASS,PASS,1,5174.86,4,1,0
c880,c880_trojan74,PASS,PASS,2,6475.16,6,5,1
c880,c880_trojan75,PASS,PASS,1,4799.77,7,7,0
c880,c880_trojan76,PASS,PASS,1,1242.76,2,1,0
c880,c880_trojan77,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan78,PASS,PASS,2,4947.9,3,1,1
c880,c880_trojan79,PASS,PASS,2,3450.52,4,4,1
c880,c880_trojan7,CEC_FAIL,PASS,5,2062.62,4,1,5
c880,c880_trojan80,PASS,PASS,4,2315.77,-1,0,4
c880,c880_trojan81,PASS,PASS,2,4486.18,2,0,1
c880,c880_trojan82,PASS,PASS,1,3889.5,5,3,0
c880,c880_trojan83,PASS,PASS,1,4284.12,7,7,0
c880,c880_trojan84,CEC_FAIL,PASS,5,2183.74,3,0,5
c880,c880_trojan85,PASS,PASS,2,11259.1,5,8,1
c880,c880_trojan86,PASS,PASS,1,5940.13,7,4,0
c880,c880_trojan87,PASS,PASS,1,3966.38,2,1,0
c880,c880_trojan88,CEC_FAIL,PASS,5,3231.02,5,1,5
c880,c880_trojan89,PASS,PASS,2,3638.39,4,12,1
c880,c880_trojan8,CEC_FAIL,PASS,5,12343.1,15,4,5
c880,c880_trojan90,PASS,PASS,2,8777.01,3,11,1
c880,c880_trojan91,PASS,PASS,2,1392.54,4,0,1
c880,c880_trojan92,PASS,PASS,1,3358.89,3,9,0
c880,c880_trojan93,PASS,PASS,1,3567.83,3,1,0
c880,c880_trojan94,PASS,PASS,2,2025.36,4,5,1
c880,c880_trojan95,PASS,PASS,1,7465.62,7,4,0
c880,c880_trojan96,PASS,PASS,2,4242.33,5,0,1
c880,c880_trojan97,PASS,PASS,1,3116.67,4,8,0
c880,c880_trojan98,CEC_FAIL,PASS,3,1584.88,7,3,2
c880,c880_trojan99,PASS,PASS,4,6130.65,9,5,3
c880,c880_trojan9,PASS,PASS,1,5602.87,8,1,0
