circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c7552,c7552_trojan54,PASS,PASS,1,31946.5,2,0,0
c7552,c7552_trojan55,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan56,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan57,PASS,PASS,2,33461.6,2,0,1
c7552,c7552_trojan58,PASS,PASS,1,18809.8,4,2,0
c7552,c7552_trojan59,PASS,PASS,1,18848.1,2,0,0
c7552,c7552_trojan5,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan60,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan61,PASS,PASS,1,4995.88,2,6,0
c7552,c7552_trojan62,PASS,PASS,1,30175,2,1,0
c7552,c7552_trojan63,PASS,PASS,3,8744.36,3,0,2
c7552,c7552_trojan64,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan65,PASS,PASS,0,903.829,-1,0,0
c7552,c7552_trojan66,PASS,PASS,1,4047.27,4,0,0
c7552,c7552_trojan67,PASS,PASS,3,17886.2,2,1,2
c7552,c7552_trojan68,PASS,PASS,0,3529.77,1,0,3
c7552,c7552_trojan69,PASS,PASS,1,26408.1,2,0,0
c7552,c7552_trojan6,CEC_FAIL,PASS,0,1756.16,-1,0,1
c7552,c7552_trojan70,CEC_FAIL,PASS,3,5566.04,2,0,5
c7552,c7552_trojan71,PASS,PASS,1,25944.8,4,0,0
c7552,c7552_trojan72,PASS,PASS,1,7832.26,3,0,0
c7552,c7552_trojan73,CEC_FAIL,PASS,2,36812,2,0,1
c7552,c7552_trojan74,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan75,PASS,PASS,3,44968.3,2,1,2
c7552,c7552_trojan76,PASS,PASS,1,24553.6,4,0,0
c7552,c7552_trojan77,PASS,PASS,0,1446.31,-1,0,0
c7552,c7552_trojan78,PASS,PASS,1,10527.4,3,0,0
c7552,c7552_trojan79,PASS,PASS,1,21063.1,2,0,0
c7552,c7552_trojan7,PASS,PASS,1,20741.7,2,0,0
c7552,c7552_trojan80,PASS,PASS,1,18061,4,0,0
c7552,c7552_trojan81,PASS,PASS,1,7210.97,4,0,0
c7552,c7552_trojan82,CEC_FAIL,PASS,4,9119.19,3,0,5
c7552,c7552_trojan83,PASS,PASS,2,39467,2,0,1
c7552,c7552_trojan84,PASS,PASS,1,23643.8,2,0,0
c7552,c7552_trojan85,PASS,PASS,1,29224.4,2,0,0
c7552,c7552_trojan86,PASS,PASS,1,2118.12,3,0,0
c7552,c7552_trojan87,PASS,PASS,1,23927.5,4,0,0
c7552,c7552_trojan88,PASS,PASS,1,16599.4,4,0,0
c7552,c7552_trojan89,PASS,PASS,0,3565.92,2,0,3
c7552,c7552_trojan8,PASS,PASS,1,22298.7,2,0,0
c7552,c7552_trojan90,PASS,PASS,1,31999.6,3,0,0
c7552,c7552_trojan91,PASS,PASS,1,20061.2,2,0,0
c7552,c7552_trojan92,PASS,PASS,0,955.42,-1,0,0
c7552,c7552_trojan93,PASS,PASS,1,28698.8,2,0,0
c7552,c7552_trojan94,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan95,PASS,PASS,1,16901,3,0,0
c7552,c7552_trojan96,PASS,PASS,1,28755,2,0,0
c7552,c7552_trojan97,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan98,SKIP_NO_PATTERNS,,,,,
